rank,word,abs_freq,norm_freq
116742,platinada,23,0.15
116743,plinto,23,0.15
116744,plomazos ,23,0.15
116745,plop,23,0.15
116746,plücker,23,0.15
116747,plummer ,23,0.15
116748,plurinominal,23,0.15
116749,pnd ,23,0.15
116750,podado ,23,0.15
116751,podre,23,0.15
116752,podria,23,0.15
116753,poison,23,0.15
116754,polibea,23,0.15
116755,polichinela,23,0.15
116756,polidoro,23,0.15
116757,poliédrico,23,0.15
116758,polinesio,23,0.15
116759,polirritmia,23,0.15
116760,polisarios,23,0.15
116761,politeama,23,0.15
116762,polls,23,0.15
116763,poncha ,23,0.15
116764,ponchando  ,23,0.15
116765,poné ,23,0.15
116766,pontormo ,23,0.15
116767,pops ,23,0.15
116768,popularizados,23,0.15
116769,porfías,23,0.15
116770,portaobjetos,23,0.15
116771,poseerlos,23,0.15
116772,posibilistas,23,0.15
116773,posmenopausia  ,23,0.15
116774,postra,23,0.15
116775,potestativo,23,0.15
116776,powder ,23,0.15
116777,poyete ,23,0.15
116778,ppr,23,0.15
116779,preautonómicos ,23,0.15
116780,prebélica,23,0.15
116781,preboste,23,0.15
116782,precipitarme,23,0.15
116783,predadoras ,23,0.15
116784,predrag,23,0.15
116785,preemergencia ,23,0.15
116786,pregúntame ,23,0.15
116787,preludian,23,0.15
116788,premià ,23,0.15
116789,premiosa ,23,0.15
116790,prenderlo,23,0.15
116791,preparatorianos,23,0.15
116792,prescindibilidad,23,0.15
116793,prescindirá,23,0.15
116794,presidencialistas,23,0.15
116795,presidiría,23,0.15
116796,presientes,23,0.15
116797,presumes  ,23,0.15
116798,preterido,23,0.15
116799,pretiles,23,0.15
116800,prez,23,0.15
116801,primoinfección,23,0.15
116802,pringao,23,0.15
116803,pringosos,23,0.15
116804,privaban,23,0.15
116805,privarme,23,0.15
116806,probabilísticos,23,0.15
116807,probarte,23,0.15
116808,procesaba ,23,0.15
116809,procesen ,23,0.15
116810,procurarnos,23,0.15
116811,produccion ,23,0.15
116812,productivismo,23,0.15
116813,profieren,23,0.15
116814,profundizaremos ,23,0.15
116815,progrés,23,0.15
116816,prohibirlo,23,0.15
116817,prolaminas ,23,0.15
116818,prometiéndoles ,23,0.15
116819,promulgan ,23,0.15
116820,promúsica ,23,0.15
116821,propagara ,23,0.15
116822,propondremos  ,23,0.15
116823,propusiese ,23,0.15
116824,prospectivas,23,0.15
116825,proteolíticas,23,0.15
116826,protestará,23,0.15
116827,protooncogenes ,23,0.15
116828,prototípica,23,0.15
116829,provechosamente  ,23,0.15
116830,provendrían,23,0.15
116831,proviniendo,23,0.15
116832,provisorios,23,0.15
116833,psicopatías,23,0.15
116834,pterosaurios,23,0.15
116835,ptolemaicos ,23,0.15
116836,publisher,23,0.15
116837,pué ,23,0.15
116838,puelles,23,0.15
116839,puercoespín ,23,0.15
116840,puertorriqueñidad,23,0.15
116841,puff,23,0.15
116842,pululaba,23,0.15
116843,puntuó ,23,0.15
116844,pusieras,23,0.15
116845,puteada ,23,0.15
116846,putitas,23,0.15
116847,puzo ,23,0.15
116848,quam ,23,0.15
116849,quejica,23,0.15
116850,quemaste  ,23,0.15
116851,quesnay ,23,0.15
116852,quiéralo,23,0.15
116853,quinolonas,23,0.15
116854,quiromancia ,23,0.15
116855,quisiere,23,0.15
116856,quisquillosa,23,0.15
116857,quizquiz,23,0.15
116858,rab,23,0.15
116859,racord,23,0.15
116860,radicalizan,23,0.15
116861,radicaron,23,0.15
116862,rafsanyani,23,0.15
116863,raft,23,0.15
116864,rahim,23,0.15
116865,raiders,23,0.15
116866,raines,23,0.15
116867,raptaron,23,0.15
116868,raspador,23,0.15
116869,raspones ,23,0.15
116870,raulí,23,0.15
116871,ravanelli,23,0.15
116872,rcvap,23,0.15
116873,reabastecimiento ,23,0.15
116874,reaccionarán,23,0.15
116875,reacomodos  ,23,0.15
116876,reafirmará,23,0.15
116877,realengo,23,0.15
116878,realineamiento,23,0.15
116879,realzando,23,0.15
116880,reanudada ,23,0.15
116881,rebagliati,23,0.15
116882,rebajarlo,23,0.15
116883,rebolo,23,0.15
116884,rebordes,23,0.15
116885,reboredo,23,0.15
116886,rebull,23,0.15
116887,rebuscamiento ,23,0.15
116888,recalada,23,0.15
116889,recapturar,23,0.15
116890,rechazante ,23,0.15
116891,reclamarse ,23,0.15
116892,reclutaban,23,0.15
116893,recobraría,23,0.15
116894,recolectó,23,0.15
116895,recontra,23,0.15
116896,recostar,23,0.15
116897,recuenta,23,0.15
116898,reculó,23,0.15
116899,recuperaré,23,0.15
116900,recuperarían,23,0.15
116901,rede,23,0.15
116902,rediseñado ,23,0.15
116903,redistribuidor,23,0.15
116904,redistributivas,23,0.15
116905,redoblaban ,23,0.15
116906,redwood ,23,0.15
116907,reelecciones,23,0.15
116908,reencarna ,23,0.15
116909,reflejarla,23,0.15
116910,reforzaban,23,0.15
116911,refresque,23,0.15
116912,regarse,23,0.15
116913,regateado ,23,0.15
116914,regatean,23,0.15
116915,registrarlos,23,0.15
116916,reglamentará ,23,0.15
116917,regocijados,23,0.15
116918,regueira,23,0.15
116919,regularizada,23,0.15
116920,rehacía,23,0.15
116921,rehuían,23,0.15
116922,reinscripción,23,0.15
116923,reintegren,23,0.15
116924,reixac,23,0.15
116925,relacionaría,23,0.15
116926,relevan,23,0.15
116927,rellenarlos,23,0.15
116928,rellenaron,23,0.15
116929,rema ,23,0.15
116930,remarcan ,23,0.15
116931,remís,23,0.15
116932,remitirle,23,0.15
116933,renovarlos,23,0.15
116934,repelieron,23,0.15
116935,repiquetear,23,0.15
116936,repitencia,23,0.15
116937,repitiéndolo,23,0.15
116938,replantee,23,0.15
116939,reprobada ,23,0.15
116940,reprobados ,23,0.15
116941,reptante,23,0.15
116942,rescatarle,23,0.15
116943,resfriar,23,0.15
116944,resignaron,23,0.15
116945,respetándose ,23,0.15
116946,responsabilicen,23,0.15
116947,restableciera,23,0.15
116948,restaurarse,23,0.15
116949,restifo,23,0.15
116950,retal,23,0.15
116951,retirarían,23,0.15
116952,retomados ,23,0.15
116953,retomaremos  ,23,0.15
116954,retratara,23,0.15
116955,retroalimenta,23,0.15
116956,retroalimentar,23,0.15
116957,revelarla,23,0.15
116958,reverbera,23,0.15
116959,reverdece,23,0.15
116960,riacho,23,0.15
116961,rialta,23,0.15
116962,rianxo,23,0.15
116963,riario,23,0.15
116964,ricketts,23,0.15
116965,rictuda,23,0.15
116966,ricura,23,0.15
116967,ridiculizaba,23,0.15
116968,ridiculizando,23,0.15
116969,riegue,23,0.15
116970,riiiiiin,23,0.15
116971,rimmel ,23,0.15
116972,riojas,23,0.15
116973,riosucio,23,0.15
116974,rioyo,23,0.15
116975,riparia,23,0.15
116976,ripollès,23,0.15
116977,ritcher,23,0.15
116978,rj,23,0.15
116979,robándose ,23,0.15
116980,robótico,23,0.15
116981,robotización,23,0.15
116982,robregordo,23,0.15
116983,rochapea ,23,0.15
116984,rociera,23,0.15
116985,rocieras,23,0.15
116986,rociero,23,0.15
116987,rocoto,23,0.15
116988,rododendro ,23,0.15
116989,roggio,23,0.15
116990,romanticismos ,23,0.15
116991,romperte ,23,0.15
116992,rompope ,23,0.15
116993,ropavejero,23,0.15
116994,roquetes,23,0.15
116995,rosalynn,23,0.15
116996,rotondo,23,0.15
116997,rotten,23,0.15
116998,rouse,23,0.15
116999,rozada ,23,0.15
117000,rrcc,23,0.15
117001,ruddy,23,0.15
117002,ruesta,23,0.15
117003,ruiditos,23,0.15
117004,rumberos ,23,0.15
117005,rumoraba ,23,0.15
117006,sabala,23,0.15
117007,sábat,23,0.15
117008,sabatés ,23,0.15
117009,saboreaban ,23,0.15
117010,sacedón ,23,0.15
117011,sacrificará,23,0.15
117012,sacrilegios,23,0.15
117013,sacudones  ,23,0.15
117014,saharianas ,23,0.15
117015,saks ,23,0.15
117016,saladrigas,23,0.15
117017,salirte,23,0.15
117018,salitrera,23,0.15
117019,salles,23,0.15
117020,salmorejo,23,0.15
117021,saltarle,23,0.15
117022,saltean,23,0.15
117023,saltum ,23,0.15
117024,saluden ,23,0.15
117025,salvaré,23,0.15
117026,samanes  ,23,0.15
117027,samil,23,0.15
117028,samplers ,23,0.15
117029,sancto ,23,0.15
117030,sanjuan ,23,0.15
117031,sanjur,23,0.15
117032,santiguaba ,23,0.15
117033,saprófitos,23,0.15
117034,sarroca,23,0.15
117035,satir,23,0.15
117036,sattva,23,0.15
117037,satué,23,0.15
117038,sayonara ,23,0.15
117039,scaevola,23,0.15
117040,schrempp  ,23,0.15
117041,scripts,23,0.15
117042,seaman  ,23,0.15
117043,secodam  ,23,0.15
117044,secuestraba ,23,0.15
117045,segmentar ,23,0.15
117046,seguidismo ,23,0.15
117047,seleccionaremos ,23,0.15
117048,selladores,23,0.15
117049,semas  ,23,0.15
117050,semiólogo ,23,0.15
117051,semitendinoso ,23,0.15
117052,señalarla,23,0.15
117053,señorón ,23,0.15
117054,sensi,23,0.15
117055,sentarían,23,0.15
117056,separándola ,23,0.15
117057,separaremos  ,23,0.15
117058,separatismos ,23,0.15
117059,septo,23,0.15
117060,seriado,23,0.15
117061,serogrupo ,23,0.15
117062,serviros,23,0.15
117063,sharm ,23,0.15
117064,shimla,23,0.15
117065,sicre,23,0.15
117066,sidek,23,0.15
117067,sigmoidea ,23,0.15
117068,signadas ,23,0.15
117069,signor,23,0.15
117070,silbatina,23,0.15
117071,silence,23,0.15
117072,silesia,23,0.15
117073,siliconas,23,0.15
117074,simbolizados ,23,0.15
117075,simiesco ,23,0.15
117076,simplona ,23,0.15
117077,sinclinales,23,0.15
117078,sincréticas,23,0.15
117079,sinsentidos,23,0.15
117080,sintetice,23,0.15
117081,sintiéndonos,23,0.15
117082,sío,23,0.15
117083,sírvelas,23,0.15
117084,sismólogos ,23,0.15
117085,situarle,23,0.15
117086,smata ,23,0.15
117087,snoopy ,23,0.15
117088,sobresalté,23,0.15
117089,sociosanitarios,23,0.15
117090,socorridas,23,0.15
117091,softwere,23,0.15
117092,soldadera,23,0.15
117093,sombrereras ,23,0.15
117094,sommers  ,23,0.15
117095,sónar,23,0.15
117096,sondica ,23,0.15
117097,soneros ,23,0.15
117098,sopapos ,23,0.15
117099,soportas,23,0.15
117100,sorozábal,23,0.15
117101,sorprenderte,23,0.15
117102,sorprendiéndose ,23,0.15
117103,sospechen  ,23,0.15
117104,sostenerlos,23,0.15
117105,sperry,23,0.15
117106,sss ,23,0.15
117107,stanislavski,23,0.15
117108,stardust,23,0.15
117109,stearns,23,0.15
117110,stedelijk,23,0.15
117111,steinbach,23,0.15
117112,sti,23,0.15
117113,stisss,23,0.15
117114,stoa,23,0.15
117115,stores,23,0.15
117116,stormont ,23,0.15
117117,straight,23,0.15
117118,strober,23,0.15
117119,stylus,23,0.15
117120,suarense ,23,0.15
117121,suavecita,23,0.15
117122,subalpino,23,0.15
117123,subcorticales,23,0.15
117124,subdominante  ,23,0.15
117125,subirana,23,0.15
117126,sublevaba ,23,0.15
117127,substituto,23,0.15
117128,succionó ,23,0.15
117129,sucumbían  ,23,0.15
117130,sudafricanas,23,0.15
117131,suéltala,23,0.15
117132,sugerirlo,23,0.15
117133,suidos,23,0.15
117134,sulfonilureas,23,0.15
117135,sumemos   ,23,0.15
117136,superintendentes ,23,0.15
117137,suplicaban,23,0.15
117138,suplicaron,23,0.15
117139,sural,23,0.15
117140,surcaron,23,0.15
117141,susanne ,23,0.15
117142,suscribían,23,0.15
117143,sustituibles,23,0.15
117144,sutilidad,23,0.15
117145,syndicate,23,0.15
117146,taborda,23,0.15
117147,tachas ,23,0.15
117148,tachen ,23,0.15
117149,tailandesas,23,0.15
117150,tajonar,23,0.15
117151,talladores,23,0.15
117152,talos,23,0.15
117153,tamemes  ,23,0.15
117154,tanaka ,23,0.15
117155,tancredi,23,0.15
117156,tanquero,23,0.15
117157,tápate,23,0.15
117158,tapera,23,0.15
117159,taponada ,23,0.15
117160,taracea,23,0.15
117161,tarantini,23,0.15
117162,tarasco,23,0.15
117163,tardaríamos,23,0.15
117164,tarjetita,23,0.15
117165,tarsos,23,0.15
117166,tasada ,23,0.15
117167,tatis,23,0.15
117168,taxa,23,0.15
117169,tca,23,0.15
117170,tdb,23,0.15
117171,tecleaba,23,0.15
117172,tehuana ,23,0.15
117173,teleasistencia,23,0.15
117174,telecompra ,23,0.15
117175,telepredicador,23,0.15
117176,tellechea,23,0.15
117177,temboury ,23,0.15
117178,temías ,23,0.15
117179,temporarios,23,0.15
117180,témporas ,23,0.15
117181,tensaban ,23,0.15
117182,teódulo,23,0.15
117183,teor,23,0.15
117184,ternaria,23,0.15
117185,terneza,23,0.15
117186,tesorerías,23,0.15
117187,tesoreros,23,0.15
117188,testamentarios,23,0.15
117189,testificales,23,0.15
117190,tetra,23,0.15
117191,textileros,23,0.15
117192,thermidor,23,0.15
117193,tijeritas,23,0.15
117194,tilapia,23,0.15
117195,tilburg,23,0.15
117196,tilma,23,0.15
117197,timado ,23,0.15
117198,timidina,23,0.15
117199,timur,23,0.15
117200,tiradora,23,0.15
117201,tirarán,23,0.15
117202,tiristor,23,0.15
117203,titu,23,0.15
117204,titulé,23,0.15
117205,tizon,23,0.15
117206,tobin,23,0.15
117207,tocarnos,23,0.15
117208,toleraremos,23,0.15
117209,tomándonos  ,23,0.15
117210,topor,23,0.15
117211,toreador,23,0.15
117212,toriello,23,0.15
117213,torrella,23,0.15
117214,torrence,23,0.15
117215,torrijas,23,0.15
117216,torunda,23,0.15
117217,toscanos ,23,0.15
117218,tostación,23,0.15
117219,tostador,23,0.15
117220,totti,23,0.15
117221,touché ,23,0.15
117222,toxicológico,23,0.15
117223,traducirla,23,0.15
117224,traicionarlo,23,0.15
117225,traicionaste,23,0.15
117226,tralla,23,0.15
117227,tramposas ,23,0.15
117228,tranquilita,23,0.15
117229,transferirlo,23,0.15
117230,transformarme ,23,0.15
117231,translocaciones,23,0.15
117232,transmisibilidad,23,0.15
117233,transparentemente ,23,0.15
117234,trapense,23,0.15
117235,trasmundo ,23,0.15
117236,trasnochador ,23,0.15
117237,travesera,23,0.15
117238,trecento,23,0.15
117239,trenzaron,23,0.15
117240,trenzó,23,0.15
117241,tributarle,23,0.15
117242,trinan,23,0.15
117243,trintignant,23,0.15
117244,trituraba,23,0.15
117245,troje,23,0.15
117246,trolebuses,23,0.15
117247,trompetistas,23,0.15
117248,tropezándose ,23,0.15
117249,tropezaría,23,0.15
117250,tropiezas,23,0.15
117251,trossero,23,0.15
117252,trotti,23,0.15
117253,trujillana,23,0.15
117254,tsai,23,0.15
117255,tucumanos  ,23,0.15
117256,túmbate ,23,0.15
117257,turban,23,0.15
117258,turégano,23,0.15
117259,tussy,23,0.15
117260,txoko,23,0.15
117261,uag ,23,0.15
117262,udvp,23,0.15
117263,ugandés ,23,0.15
117264,ulcerosas,23,0.15
117265,ulceroso,23,0.15
117266,ulive,23,0.15
117267,ulpgc,23,0.15
117268,ultramoderno ,23,0.15
117269,ungaro ,23,0.15
117270,unid,23,0.15
117271,unzaga ,23,0.15
117272,urdieron,23,0.15
117273,urey,23,0.15
117274,uruchurtu,23,0.15
117275,usúrbil,23,0.15
117276,uyuni,23,0.15
117277,vacuas ,23,0.15
117278,valetta,23,0.15
117279,validan,23,0.15
117280,valiosísimos,23,0.15
117281,vallcarca,23,0.15
117282,vallecillo,23,0.15
117283,valmaseda ,23,0.15
117284,valorarlos,23,0.15
117285,valórica,23,0.15
117286,valorizado,23,0.15
117287,varea,23,0.15
117288,varèse,23,0.15
117289,varianzas,23,0.15
117290,varietés,23,0.15
117291,vasconcellos,23,0.15
117292,vascongado ,23,0.15
117293,vecinita,23,0.15
117294,veintenas,23,0.15
117295,vejamen ,23,0.15
117296,vejar,23,0.15
117297,vellosas,23,0.15
117298,veltroni,23,0.15
117299,vencemos  ,23,0.15
117300,vencerán ,23,0.15
117301,vendée ,23,0.15
117302,veneranda ,23,0.15
117303,ventanillo,23,0.15
117304,ventarrones,23,0.15
117305,ventilatorio,23,0.15
117306,ventile,23,0.15
117307,ventiló,23,0.15
117308,verdecito,23,0.15
117309,verge,23,0.15
117310,verité,23,0.15
117311,vernaza,23,0.15
117312,vesicales,23,0.15
117313,veux,23,0.15
117314,vibrato,23,0.15
117315,vielha,23,0.15
117316,vieytes,23,0.15
117317,vigny,23,0.15
117318,vigorización,23,0.15
117319,vijay,23,0.15
117320,vilaxoán,23,0.15
117321,vilcanota,23,0.15
117322,villafán,23,0.15
117323,vinateros,23,0.15
117324,vinculándose,23,0.15
117325,vindicar,23,0.15
117326,violentísimo,23,0.15
117327,virginiana,23,0.15
117328,visbal,23,0.15
117329,visedo,23,0.15
117330,visualizados,23,0.15
117331,visualizamos,23,0.15
117332,vitone,23,0.15
117333,vitoreado,23,0.15
117334,vitorearon,23,0.15
117335,vivenciado,23,0.15
117336,vocativo,23,0.15
117337,voilà,23,0.15
117338,volantines,23,0.15
117339,volarse,23,0.15
117340,vomite,23,0.15
117341,vucetich,23,0.15
117342,vygotsky ,23,0.15
117343,wagnerianas ,23,0.15
117344,wb ,23,0.15
117345,wellesley,23,0.15
117346,wever,23,0.15
117347,whiteside,23,0.15
117348,wiesenthal,23,0.15
117349,winfield,23,0.15
117350,wish,23,0.15
117351,wollheim,23,0.15
117352,wolpe ,23,0.15
117353,wonderful,23,0.15
117354,woolsey ,23,0.15
117355,words ,23,0.15
117356,woyzeck  ,23,0.15
117357,wurz ,23,0.15
117358,xerardo,23,0.15
117359,ximo ,23,0.15
117360,xota,23,0.15
117361,yakún ,23,0.15
117362,yam ,23,0.15
117363,yambalalón ,23,0.15
117364,yanamayo  ,23,0.15
117365,yanke ,23,0.15
117366,yasushi ,23,0.15
117367,yayi,23,0.15
117368,yayo ,23,0.15
117369,yertas,23,0.15
117370,yetis,23,0.15
117371,yeux ,23,0.15
117372,yira,23,0.15
117373,zambra ,23,0.15
117374,zampoña  ,23,0.15
117375,zanabria,23,0.15
117376,zapatazos ,23,0.15
117377,zarpamos  ,23,0.15
117378,zee ,23,0.15
117379,zelda,23,0.15
117380,zenica,23,0.15
117381,zhi,23,0.15
117382,zhuang ,23,0.15
117383,zuberoa ,23,0.15
117384,zulianos,23,0.15
117385,aaay ,22,0.14
117386,aabb ,22,0.14
117387,aamodt ,22,0.14
117388,abadesas ,22,0.14
117389,abalón,22,0.14
117390,abasi,22,0.14
117391,abbé ,22,0.14
117392,abbondancieri,22,0.14
117393,abnegadas  ,22,0.14
117394,aboites,22,0.14
117395,abolladura,22,0.14
117396,abominan ,22,0.14
117397,abrazas ,22,0.14
117398,abrevar,22,0.14
117399,abrigadas,22,0.14
117400,abrines,22,0.14
117401,abrochada ,22,0.14
117402,absténgase ,22,0.14
117403,abstuve,22,0.14
117404,abuses ,22,0.14
117405,acabándose  ,22,0.14
117406,académie ,22,0.14
117407,acampando  ,22,0.14
117408,acaparará ,22,0.14
117409,acariciarlos,22,0.14
117410,acatarla,22,0.14
117411,acatarrado,22,0.14
117412,accionarias,22,0.14
117413,acebal,22,0.14
117414,acechanza  ,22,0.14
117415,acéfala,22,0.14
117416,aceitadas,22,0.14
117417,acelerarlo,22,0.14
117418,aceptábamos  ,22,0.14
117419,acercaremos  ,22,0.14
117420,achacarle,22,0.14
117421,acicalada,22,0.14
117422,acierten,22,0.14
117423,ácimo ,22,0.14
117424,aclaraban,22,0.14
117425,acomodaticias ,22,0.14
117426,acompañándole  ,22,0.14
117427,aconsejarme ,22,0.14
117428,acremente ,22,0.14
117429,acróstico,22,0.14
117430,actuacional,22,0.14
117431,actuaré,22,0.14
117432,acuminadas  ,22,0.14
117433,adaptándolo ,22,0.14
117434,adapto ,22,0.14
117435,adda ,22,0.14
117436,adefa,22,0.14
117437,adeudaban  ,22,0.14
117438,adiestradas,22,0.14
117439,adinamia ,22,0.14
117440,adiposa ,22,0.14
117441,adobados ,22,0.14
117442,adocenados  ,22,0.14
117443,adolecían,22,0.14
117444,adorne ,22,0.14
117445,advertirán,22,0.14
117446,advirtiéndome,22,0.14
117447,aebu ,22,0.14
117448,aesculus ,22,0.14
117449,afeitando,22,0.14
117450,affan,22,0.14
117451,afilaban,22,0.14
117452,afiliar,22,0.14
117453,aflictiva,22,0.14
117454,afluían,22,0.14
117455,afromestizos,22,0.14
117456,afú,22,0.14
117457,agazaparse ,22,0.14
117458,agolpada ,22,0.14
117459,agradaban ,22,0.14
117460,agrandaron ,22,0.14
117461,agregarlos,22,0.14
117462,agricole,22,0.14
117463,agroindustrias,22,0.14
117464,agudísimo ,22,0.14
117465,aguilares,22,0.14
117466,ahhhh ,22,0.14
117467,ahistórico,22,0.14
117468,ahorraré,22,0.14
117469,ahorrativa,22,0.14
117470,ahorrista,22,0.14
117471,ahuehuetes ,22,0.14
117472,ahuyentarlos,22,0.14
117473,aic,22,0.14
117474,aira,22,0.14
117475,akiskal,22,0.14
117476,alabo,22,0.14
117477,alamiro,22,0.14
117478,alarife,22,0.14
117479,alat,22,0.14
117480,albalá,22,0.14
117481,albiverdes,22,0.14
117482,alborear,22,0.14
117483,alcaldable,22,0.14
117484,alcorisa,22,0.14
117485,aldabonazos ,22,0.14
117486,aldair,22,0.14
117487,aldape,22,0.14
117488,aleccionadoras ,22,0.14
117489,aleccionados ,22,0.14
117490,alentamos ,22,0.14
117491,alérgeno,22,0.14
117492,alexanco ,22,0.14
117493,alfabéticos,22,0.14
117494,alfonsinista,22,0.14
117495,algebra,22,0.14
117496,aliena,22,0.14
117497,aligerando,22,0.14
117498,alimentacion,22,0.14
117499,ally,22,0.14
117500,almacenarla ,22,0.14
117501,almacenista ,22,0.14
117502,almenada ,22,0.14
117503,almibarada ,22,0.14
117504,alópatas,22,0.14
117505,aloquímicos ,22,0.14
117506,alpachiri,22,0.14
117507,alsaciano,22,0.14
117508,alteña,22,0.14
117509,alternador,22,0.14
117510,altero,22,0.14
117511,alvéolo,22,0.14
117512,alzarla,22,0.14
117513,amancebados   ,22,0.14
117514,amansa  ,22,0.14
117515,amasados  ,22,0.14
117516,amasaron  ,22,0.14
117517,amatorio,22,0.14
117518,amatriain,22,0.14
117519,amecameca   ,22,0.14
117520,amedrenta ,22,0.14
117521,amenazaría ,22,0.14
117522,amenizaba  ,22,0.14
117523,america's,22,0.14
117524,améry ,22,0.14
117525,amlodi,22,0.14
117526,amoldar ,22,0.14
117527,amortajar,22,0.14
117528,ampato ,22,0.14
117529,amplificadas,22,0.14
117530,añadiese ,22,0.14
117531,añadirían,22,0.14
117532,analizándolo,22,0.14
117533,anarquizante,22,0.14
117534,anaximandro ,22,0.14
117535,ancelotti,22,0.14
117536,anestesiados ,22,0.14
117537,anexionarse ,22,0.14
117538,anexionó ,22,0.14
117539,àngel,22,0.14
117540,angélicos,22,0.14
117541,angelillo,22,0.14
117542,angloamericanos ,22,0.14
117543,anguera ,22,0.14
117544,anhelados ,22,0.14
117545,anotaría,22,0.14
117546,antibióticas,22,0.14
117547,anticonvencional,22,0.14
117548,anticuchos ,22,0.14
117549,antideslizantes,22,0.14
117550,antimonopolista,22,0.14
117551,antinorteamericano,22,0.14
117552,antisecuestro,22,0.14
117553,antisistema,22,0.14
117554,antivariólica,22,0.14
117555,antiveneno,22,0.14
117556,anudando ,22,0.14
117557,anularla,22,0.14
117558,apabulla,22,0.14
117559,apaciguarla,22,0.14
117560,apagaría,22,0.14
117561,apañaba ,22,0.14
117562,aparcaron ,22,0.14
117563,aparean ,22,0.14
117564,apersonaron ,22,0.14
117565,apesadumbrados   ,22,0.14
117566,apia,22,0.14
117567,aplicarme,22,0.14
117568,aplomos ,22,0.14
